[2026-03-23T03:55:46.627Z] GET http://localhost:8080/js/entities/enemy-ship.js → 200 (3ms, 3441B)
[2026-03-23T03:55:46.627Z] GET http://localhost:8080/js/entities/boss.js → 200 (5ms, 5778B)
[2026-03-23T03:55:46.628Z] GET http://localhost:8080/js/entities/projectile.js → 200 (2ms, 1851B)
[2026-03-23T03:55:46.628Z] GET http://localhost:8080/js/entities/explosion.js → 200 (1ms, 1286B)
[2026-03-23T03:55:46.628Z] GET http://localhost:8080/js/entities/powerup.js → 200 (1ms, 1792B)
[2026-03-23T03:55:46.628Z] GET http://localhost:8080/js/data/stages.js → 200 (3ms, 48126B)
[2026-03-23T03:55:46.629Z] GET http://localhost:8080/js/entities/entity.js → 200 (?ms, 718B)
[2026-03-23T03:55:46.629Z] GET http://localhost:8080/js/sprites/sprites.js → 200 (1ms, 2095B)
[2026-03-23T03:55:46.632Z] GET http://localhost:8080/js/entities/boss-turret.js → 200 (2ms, 5275B)
[2026-03-23T03:55:46.637Z] GET http://localhost:8080/assets/skyhawk.png → 200 (?ms, 85417B)
[2026-03-23T03:55:46.638Z] GET http://localhost:8080/assets/mirage.png → 200 (?ms, 83472B)
[2026-03-23T03:55:46.638Z] GET http://localhost:8080/assets/dagger.png → 200 (?ms, 89923B)
[2026-03-23T03:55:46.638Z] GET http://localhost:8080/assets/enemy_harrier.png → 200 (?ms, 123823B)
[2026-03-23T03:55:46.638Z] GET http://localhost:8080/assets/enemy_ship.png → 200 (?ms, 88284B)
[2026-03-23T03:55:46.638Z] GET http://localhost:8080/assets/enemy_destroyer.png → 304 (12ms, ?B)
[2026-03-23T03:55:46.638Z] GET http://localhost:8080/assets/enemy_carrier.png → 304 (12ms, ?B)
[2026-03-23T03:55:46.638Z] GET http://localhost:8080/assets/boss.png → 304 (14ms, ?B)
[2026-03-23T03:55:46.638Z] GET http://localhost:8080/assets/boss_destroyer.png → 304 (14ms, ?B)
[2026-03-23T03:55:46.638Z] GET http://localhost:8080/assets/boss_insignia.png → 304 (14ms, ?B)
[2026-03-23T03:55:46.639Z] GET http://localhost:8080/assets/boss_portaviones.png → 304 (13ms, ?B)
[2026-03-23T03:55:46.639Z] GET http://localhost:8080/assets/missile.png → 304 (15ms, ?B)
[2026-03-23T03:55:46.639Z] GET http://localhost:8080/assets/bomb.png → 304 (16ms, ?B)
[2026-03-23T03:55:46.639Z] GET http://localhost:8080/assets/afterburner.png → 304 (16ms, ?B)
[2026-03-23T03:55:46.639Z] GET http://localhost:8080/assets/title_art.png → 304 (16ms, ?B)
[2026-03-23T03:55:46.642Z] GET http://localhost:8080/assets/explosion_0.png → 200 (3ms, 39122B)
[2026-03-23T03:55:46.646Z] GET http://localhost:8080/assets/explosion_1.png → 200 (?ms, 56452B)
[2026-03-23T03:55:46.646Z] GET http://localhost:8080/assets/explosion_2.png → 200 (1ms, 85541B)
[2026-03-23T03:55:46.647Z] GET http://localhost:8080/assets/explosion_3.png → 200 (?ms, 79810B)
[2026-03-23T03:55:46.647Z] GET http://localhost:8080/assets/explosion_4.png → 200 (?ms, 53873B)
[2026-03-23T03:55:46.648Z] GET http://localhost:8080/assets/music_title.mp3 → 200 (6ms, 3568896B)
[2026-03-23T03:55:46.648Z] GET http://localhost:8080/assets/music_stage.mp3 → 200 (6ms, 4175412B)
[2026-03-23T03:55:46.648Z] GET http://localhost:8080/assets/music_boss.mp3 → 200 (6ms, 739787B)
[2026-03-23T03:55:46.648Z] GET http://localhost:8080/assets/music_gameover.mp3 → 200 (6ms, 445544B)
[2026-03-23T03:55:46.648Z] GET http://localhost:8080/assets/music_victory.mp3 → 200 (6ms, 858488B)
[2026-03-23T03:55:46.648Z] GET http://localhost:8080/assets/turret_idle.png → 200 (7ms, 1724B)
[2026-03-23T03:55:46.649Z] GET http://localhost:8080/assets/turret_fire1.png → 200 (7ms, 1701B)
[2026-03-23T03:55:46.649Z] GET http://localhost:8080/assets/turret_fire2.png → 200 (7ms, 1596B)
[2026-03-23T03:55:46.649Z] GET http://localhost:8080/assets/turret_damaged.png → 200 (8ms, 1423B)
[2026-03-23T03:55:46.649Z] GET http://localhost:8080/assets/turret_destroyed.png → 200 (7ms, 1316B)
